0.0,0.0,-0.0285,0.0024,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.204227503972035,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.000409,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.204227503972035,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.000409,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.000409,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.000409,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.000409,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,7e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0001,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,6e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,6e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9518,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.00041,0.000601,6e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,2.0000000000000003e-06,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.000602,6e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000525,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0285,0.0023,-9.8,-0.0,-0.0002,-0.0,0.0,0.0,0.0,0.0,-0.0137,-0.1666,7.9519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-3.987271549019542,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,3.987271549019542,0.0,0.0,0.0,0.0,0.0,0.00041,0.000602,6e-06,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.987271549019542,1.0,-32.204227503972035,1.0,64.40845500794407,1.0,-32.20422350397204,1.0,-3.987271549019542,0.0,0.0,0.0,0.0,0.0,-0.000526,0.000482,-8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
